animate-elem-61-t	t	animate-elem-61-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-62-t	t	animate-elem-62-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-63-t	t	animate-elem-63-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-64-t	t	animate-elem-64-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-65-t	t	animate-elem-65-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-66-t	t	animate-elem-66-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-67-t	t	animate-elem-67-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-68-t	t	animate-elem-68-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-69-t	t	animate-elem-69-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-70-t	t	animate-elem-70-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-77-t	t	animate-elem-77-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-78-t	t	animate-elem-78-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-80-t	t	animate-elem-80-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-81-t	t	animate-elem-81-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-82-t	t	animate-elem-82-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-83-t	t	animate-elem-83-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-84-t	t	animate-elem-84-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-85-t	t	animate-elem-85-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-86-t	t	animate-elem-86-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-87-t	t	animate-elem-87-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#AnimateTransformElement	Animation elements
animate-elem-88-t	t	animate-elem-88-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#ValuesAttribute	Animation elements
animate-elem-89-t	t	animate-elem-89-t.svg	19.2	http://dev.w3.org/SVG/profiles/1.1F2/errata/errata.html#value_spacing_of_keySpline_syntax	Animation elements
animate-elem-90-b	b	animate-elem-90-b.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-elem-91-t	t	animate-elem-91-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#ValueAttributes	Animation elements
animate-elem-92-t	t	animate-elem-92-t.svg	19.2	http://www.w3.org/TR/SVG11/animate.html#Animation	Animation elements
animate-interact-events-01-t	t	animate-interact-events-01-t.svg		http://www.w3.org/TR/SVG11/interact.html#SVGEvents	
animate-interact-pevents-01-t	t	animate-interact-pevents-01-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
animate-interact-pevents-02-t	t	animate-interact-pevents-02-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
animate-interact-pevents-03-t	t	animate-interact-pevents-03-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
animate-interact-pevents-04-t	t	animate-interact-pevents-04-t.svg		http://www.w3.org/TR/SVG11/interact.html#PointerEventsProperty	
animate-pservers-grad-01-b	b	animate-pservers-grad-01-b.svg		http://www.w3.org/TR/SVG11/pservers.html#Gradients	
animate-script-elem-01-b	b	animate-script-elem-01-b.svg		http://www.w3.org/TR/SVG11/script.html#ScriptElement	
animate-struct-dom-01-b	b	animate-struct-dom-01-b.svg		http://www.w3.org/TR/SVG11/struct.html#InterfaceSVGSVGElement	
color-prof-01-f	f	color-prof-01-f.svg	12.3	http://www.w3.org/TR/SVG11/color.html#ColorProfileDescriptions	Color profile descriptions
color-prop-01-b	b	color-prop-01-b.svg	12.2	http://www.w3.org/TR/SVG11/color.html#ColorProperty	The 'color' property
color-prop-02-f	f	color-prop-02-f.svg	12.2	http://www.w3.org/TR/SVG11/color.html#ColorProperty	The 'color' property
color-prop-03-t	t	color-prop-03-t.svg	12.2	http://www.w3.org/TR/SVG11/color.html#ColorProperty	The 'color' property
color-prop-04-t	t	color-prop-04-t.svg	12.2	http://www.w3.org/TR/SVG11/color.html#ColorProperty	The 'color' property
color-prop-05-t	t	color-prop-05-t.svg	12.2	http://www.w3.org/TR/SVG11/color.html#ColorProperty	The 'color' property
conform-viewers-01-t	t	conform-viewers-01-t.svgz	G.7	http://www.w3.org/TR/SVG11/conform.html#ConformingSVGViewers	Conforming SVG Viewers
conform-viewers-02-f	f	conform-viewers-02-f.svg	G.7	http://www.w3.org/TR/SVG11/conform.html#ConformingSVGViewers	Conforming SVG Viewers
conform-viewers-03-f	f	conform-viewers-03-f.svg	G.7	http://www.w3.org/TR/SVG11/conform.html#ConformingSVGViewers	Conforming SVG Viewers
coords-coord-01-t	t	coords-coord-01-t.svg	7.3	http://www.w3.org/TR/SVG11/coords.html#InitialCoordinateSystem	The initial coordinate system
coords-coord-02-t	t	coords-coord-02-t.svg	7.3	http://www.w3.org/TR/SVG11/coords.html#InitialCoordinateSystem	The initial coordinate system
coords-dom-01-f	f	coords-dom-01-f.svg	7.14	http://www.w3.org/TR/SVG11/coords.html#DOMInterfaces	DOM interfaces
coords-dom-02-f	f	coords-dom-02-f.svg	7.14	http://www.w3.org/TR/SVG11/coords.html#InterfaceSVGTransform	DOM interfaces
coords-dom-03-f	f	coords-dom-03-f.svg	7.14	http://www.w3.org/TR/SVG11/coords.html#InterfaceSVGTransformList	DOM interfaces
coords-dom-04-f	f	coords-dom-04-f.svg	7.14	http://www.w3.org/TR/SVG11/coords.html#InterfaceSVGTransformList	DOM interfaces
coords-trans-01-b	b	coords-trans-01-b.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-02-t	t	coords-trans-02-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-03-t	t	coords-trans-03-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-04-t	t	coords-trans-04-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-05-t	t	coords-trans-05-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-06-t	t	coords-trans-06-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-07-t	t	coords-trans-07-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-08-t	t	coords-trans-08-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-09-t	t	coords-trans-09-t.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-10-f	f	coords-trans-10-f.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-11-f	f	coords-trans-11-f.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-12-f	f	coords-trans-12-f.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-13-f	f	coords-trans-13-f.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-trans-14-f	f	coords-trans-14-f.svg	7.4	http://www.w3.org/TR/SVG11/coords.html#EstablishingANewUserSpace	Coordinate system transformations
coords-transformattr-01-f	f	coords-transformattr-01-f.svg		http://www.w3.org/TR/SVG11/coords.html#TransformAttribute	
coords-transformattr-02-f	f	coords-transformattr-02-f.svg		http://www.w3.org/TR/SVG11/coords.html#TransformAttribute	
